container	path_id	type	field_path	value
resources.assets	8507	MonoBehaviour	dialogLineSets[14].dialogLines[1].dialogText	Back to suffer another HUMILIATION,▸▸ are you!?
resources.assets	8507	MonoBehaviour	dialogLineSets[14].dialogLines[2].dialogText	Give▸▸ up,▸▸ boy!▸▸▸▸▸ Your efforts are hopeless!
resources.assets	8507	MonoBehaviour	dialogLineSets[14].dialogLines[2].yuriDialogText	Give up, girl!▸▸▸▸▸ Your efforts are hopeless!
resources.assets	8507	MonoBehaviour	dialogLineSets[15].dialogLines[0].dialogText	How much more disappointment are we to TOLERATE!?
resources.assets	8507	MonoBehaviour	dialogLineSets[15].dialogLines[1].dialogText	They never learn...▸▸▸▸▸ do they?
resources.assets	8507	MonoBehaviour	dialogLineSets[15].dialogLines[2].dialogText	Ahhhh,▸▸▸▸▸▸▸▸▸▸▸▸▸ look who's returned Moxie...
resources.assets	8508	MonoBehaviour	dialogLineSets[0].dialogLines[0].dialogText	This is the DATE_SUCCESS dialog trigger.
resources.assets	8508	MonoBehaviour	dialogLineSets[1].dialogLines[0].dialogText	Now I'm feeling all refreshed and recharged!▸▸▸▸▸ Time to get back at it!
resources.assets	8508	MonoBehaviour	dialogLineSets[1].dialogLines[1].dialogText	I'm definitely coming back here at least once more before the vacay is over!
resources.assets	8508	MonoBehaviour	dialogLineSets[1].dialogLines[2].dialogText	Mmm▸▸▸hmm...▸▸▸▸▸▸▸▸▸▸ NOW I remember why I like you so much.▸▸▸▸▸[hahahaha]▸▸[hhhh]
resources.assets	8508	MonoBehaviour	dialogLineSets[1].dialogLines[3].dialogText	I▸▸▸ really need to remember to get out and enjoy myself more often!
resources.assets	8508	MonoBehaviour	dialogLineSets[2].dialogLines[0].dialogText	Ahhh,▸▸▸▸▸ that was exactly the distraction I needed to take my mind of shit for a while.
resources.assets	8508	MonoBehaviour	dialogLineSets[2].dialogLines[1].dialogText	I feel like it's been YEARS since I had that much fun!
resources.assets	8508	MonoBehaviour	dialogLineSets[2].dialogLines[2].dialogText	[hahahaha]▸▸[hhhh]▸▸You never cease to amaze me...
resources.assets	8508	MonoBehaviour	dialogLineSets[2].dialogLines[3].dialogText	Awww,▸▸▸▸▸ time to leave already?▸▸▸▸▸▸▸ We were having such a good time!▸▸▸▸▸
resources.assets	8508	MonoBehaviour	dialogLineSets[3].dialogLines[0].dialogText	Ummm,▸▸▸▸▸ o▸▸kay,▸▸▸▸▸[hh]▸▸ that was actually like...▸▸▸▸▸ not▸▸ shitty?▸▸▸
resources.assets	8508	MonoBehaviour	dialogLineSets[3].dialogLines[1].dialogText	[aah]▸▸▸I guess that was a little better▸▸ than just sitting in the hotel room...
resources.assets	8508	MonoBehaviour	dialogLineSets[3].dialogLines[2].dialogText	O▸▸kay...▸▸▸▸▸ fi[i]ne,▸▸ I had an▸▸ okay time,▸▸ al▸▸right?▸▸▸[hh]▸▸▸▸▸ Just▸▸ don't expect me to like,▸▸▸▸▸▸▸ smi▸▸le...▸▸▸▸▸
resources.assets	8508	MonoBehaviour	dialogLineSets[3].dialogLines[3].dialogText	Tch!▸▸[hh]▸▸ Something▸▸ GOOD▸▸ actually happened?▸▸▸[hh]▸▸▸ This▸▸ literally▸▸ CAN▸▸NOT▸▸ be my life...
resources.assets	8508	MonoBehaviour	dialogLineSets[4].dialogLines[0].dialogText	It would appear that the stars were in perfect alignment for us today...
resources.assets	8508	MonoBehaviour	dialogLineSets[4].dialogLines[1].dialogText	Mmm,▸▸▸▸▸▸▸▸▸▸ yes...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I believe I may understand why you were chosen...
resources.assets	8508	MonoBehaviour	dialogLineSets[4].dialogLines[2].dialogText	I▸▸▸ must admit...▸▸▸▸▸▸▸▸▸▸ I thoroughly enjoyed myself on that date.
resources.assets	8508	MonoBehaviour	dialogLineSets[4].dialogLines[3].dialogText	The light of hope grows brighter with every success...
resources.assets	8508	MonoBehaviour	dialogLineSets[5].dialogLines[0].dialogText	Al▸▸▸right![hh]▸▸▸ I did it![hh]▸▸▸▸▸ I'm pretty good at dating,▸▸▸ huh?
resources.assets	8508	MonoBehaviour	dialogLineSets[5].dialogLines[1].dialogText	That▸▸ was▸▸ fun!▸▸▸[hh]▸▸▸ Do we have sex now?▸▸▸▸▸▸▸▸▸▸ I'm not really sure how it works...
resources.assets	8508	MonoBehaviour	dialogLineSets[5].dialogLines[2].dialogText	Huh?▸▸▸▸▸ Oh,▸▸▸ did we win?▸▸▸▸▸ Sorry,▸▸▸ I wasn't paying attention...
resources.assets	8508	MonoBehaviour	dialogLineSets[5].dialogLines[3].dialogText	Another one!▸ Another one! Another one!
resources.assets	8508	MonoBehaviour	dialogLineSets[6].dialogLines[0].dialogText	Thank you so much for inviting me!▸▸▸▸▸▸▸▸▸▸ I had a wonderful time!
resources.assets	8508	MonoBehaviour	dialogLineSets[6].dialogLines[1].dialogText	[hahahaha]▸▸▸▸▸[hhhh]▸▸▸▸▸▸▸▸▸▸Awww,▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I wish we didn't have to go!
resources.assets	8508	MonoBehaviour	dialogLineSets[6].dialogLines[2].dialogText	Wow,▸▸▸▸▸ you're really quite good!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Is this a special talent of yours?
resources.assets	8508	MonoBehaviour	dialogLineSets[6].dialogLines[3].dialogText	I'm gonna have to think of a way to repay you both for such a great date!
resources.assets	8508	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	[hahahaha]▸▸▸▸[hhhh]▸▸That▸▸ was▸▸ fun!▸▸▸▸▸[hh]▸▸▸▸▸ I like goin' on dates with you two!
resources.assets	8508	MonoBehaviour	dialogLineSets[7].dialogLines[1].dialogText	You're▸▸ real▸▸ good at this!▸▸▸▸▸[hh]▸▸▸▸▸ Where'd you learn all them fancy moves?▸▸▸▸▸[ss]
resources.assets	8508	MonoBehaviour	dialogLineSets[7].dialogLines[2].dialogText	Awwww!▸▸[hh]▸▸▸▸▸ That's it?▸▸▸▸▸▸▸▸▸▸ Poop![h]▸▸▸▸▸ I was havin' fun![h]
resources.assets	8508	MonoBehaviour	dialogLineSets[7].dialogLines[3].dialogText	Good▸▸ job!▸▸▸[hh]▸▸ I'd give ya a gold star▸▸▸▸▸ AND a smiley face sticker!▸▸[hahahaha]▸▸[hhhh]
resources.assets	8508	MonoBehaviour	dialogLineSets[8].dialogLines[0].dialogText	Ay[y]e▸▸, you know what?▸▸▸▸ That was actually kinda okay.
resources.assets	8508	MonoBehaviour	dialogLineSets[8].dialogLines[1].dialogText	O▸▸kay,▸▸▸▸▸▸▸ o▸▸kay,▸▸▸▸▸▸▸▸ I'll admit it...▸▸▸▸▸ those were some pretty slick moves.
resources.assets	8508	MonoBehaviour	dialogLineSets[8].dialogLines[2].dialogText	If you guys wanna like,▸[hh]▸▸▸▸▸ go out again,▸▸ or whatever...▸▸▸▸▸ I'm down.
resources.assets	8508	MonoBehaviour	dialogLineSets[8].dialogLines[3].dialogText	Shiiiiit...▸▸▸▸▸ now I kinda like,▸▸▸▸▸▸▸ don't wanna go back to work.
resources.assets	8508	MonoBehaviour	dialogLineSets[9].dialogLines[0].dialogText	Not▸▸ bad,▸▸▸▸▸ kid.[h]▸▸▸▸▸▸▸▸▸▸ I might just have to let you take me out again!
resources.assets	8508	MonoBehaviour	dialogLineSets[9].dialogLines[1].dialogText	I have to admit,▸▸▸ you do know how to make a woman feel young again...
resources.assets	8508	MonoBehaviour	dialogLineSets[9].dialogLines[2].dialogText	If my husband could do that,▸▸▸ I might actually fuck him!
resources.assets	8508	MonoBehaviour	dialogLineSets[9].dialogLines[3].dialogText	Fin▸▸▸all▸▸▸y!▸▸▸▸▸▸▸▸▸▸ It's about time I had a little excitement in my life!
resources.assets	8508	MonoBehaviour	dialogLineSets[10].dialogLines[0].dialogText	Not▸▸▸▸▸ bad!▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I mean,▸▸▸▸▸ you know...▸▸▸▸▸ for you.
resources.assets	8508	MonoBehaviour	dialogLineSets[10].dialogLines[1].dialogText	Wow,▸▸▸▸▸ you pulled it off!▸▸▸▸▸▸▸▸▸▸ Wasn't lookin' so good for a second there!
resources.assets	8508	MonoBehaviour	dialogLineSets[10].dialogLines[2].dialogText	[oooooooo]▸▸▸▸▸Close one!▸▸▸▸▸▸▸▸▸▸▸▸▸ You're lucky I was here to save us!
resources.assets	8508	MonoBehaviour	dialogLineSets[10].dialogLines[3].dialogText	Never had any doubt!▸▸▸▸▸▸▸▸▸▸ Nah,▸▸▸▸▸ jay-kay,▸▸▸▸▸ I was actually▸▸▸ very doubtful.
resources.assets	8508	MonoBehaviour	dialogLineSets[11].dialogLines[0].dialogText	Thank you for eating us out!▸▸▸▸▸▸▸▸▸▸ Uhh-▸▸▸▸▸ I mean,[hh]▸▸▸▸▸ treating!▸▸▸▸▸ Treating us out!▸▸ Uhhh,▸▸▸▸▸ s-▸▸sorry!
resources.assets	8508	MonoBehaviour	dialogLineSets[11].dialogLines[1].dialogText	That was such fun!▸▸▸▸[hh]▸▸▸▸ Wow!▸▸▸▸[hh]▸▸▸▸ I should have left home years ago!
resources.assets	8508	MonoBehaviour	dialogLineSets[11].dialogLines[2].dialogText	I can't believe I've been missing out on THIS▸▸ for all those years!
resources.assets	8508	MonoBehaviour	dialogLineSets[11].dialogLines[3].dialogText	Oops...[hh]▸▸▸▸▸ ummm...[hh]▸▸ I may have, accidentally...▸▸ uhh,▸▸▸ l-▸▸▸leaked a little bit...[heh]
resources.assets	8508	MonoBehaviour	dialogLineSets[12].dialogLines[0].dialogText	Good▸▸ness...[hh]▸▸▸▸▸▸▸▸ you know, moves like that do certain things to a lady...[hh]
resources.assets	8508	MonoBehaviour	dialogLineSets[12].dialogLines[1].dialogText	Wait until my subscribers hear about this!
resources.assets	8508	MonoBehaviour	dialogLineSets[12].dialogLines[2].dialogText	What a dream▸▸boat![hh]▸▸▸▸▸ How in the WORLD▸▸▸ are you still single?
resources.assets	8508	MonoBehaviour	dialogLineSets[12].dialogLines[2].yuriDialogText	What▸▸▸▸▸ a▸▸▸▸▸ dream▸▸▸▸▸ girl!▸▸▸▸▸▸▸▸▸▸ How in the WORLD are you still single?
resources.assets	8508	MonoBehaviour	dialogLineSets[12].dialogLines[3].dialogText	I feel like the lu[uu]ckiest girl in the world right now!▸▸▸▸▸▸▸▸▸▸
resources.assets	8509	MonoBehaviour	dialogLineSets[0].dialogLines[0].dialogText	This is the DATE_FAILURE dialog trigger.
resources.assets	8509	MonoBehaviour	dialogLineSets[1].dialogLines[0].dialogText	Sorry, but,▸▸▸▸▸ I have to say,▸▸▸ I'm a little disappointed in you...
resources.assets	8509	MonoBehaviour	dialogLineSets[1].dialogLines[1].dialogText	Of all people,▸▸▸▸▸ I would never have expected THAT from YOU...
resources.assets	8509	MonoBehaviour	dialogLineSets[1].dialogLines[2].dialogText	I'd appreciate it if you'd stop wasting our time with stunts like THAT...
resources.assets	8509	MonoBehaviour	dialogLineSets[1].dialogLines[3].dialogText	How in the world did you manage to do better in an airplane bathroom...
resources.assets	8509	MonoBehaviour	dialogLineSets[2].dialogLines[0].dialogText	Sorry sweetie,▸▸▸▸▸▸▸▸ but I expect better than THAT from you.
resources.assets	8509	MonoBehaviour	dialogLineSets[2].dialogLines[1].dialogText	What's wrong?▸▸▸▸▸▸▸▸ This isn't like you at all...
resources.assets	8509	MonoBehaviour	dialogLineSets[2].dialogLines[2].dialogText	[aaaa]▸▸▸▸▸Of course...▸▸▸▸▸ welcome to my life.▸▸▸▸▸ What else is new?
resources.assets	8509	MonoBehaviour	dialogLineSets[2].dialogLines[3].dialogText	Well,▸▸▸▸▸ so much for that enjoyable vacation...
resources.assets	8509	MonoBehaviour	dialogLineSets[3].dialogLines[0].dialogText	Can▸▸ somebody▸▸ PLEASE▸▸ kill me,▸▸ like,▸▸ right now? Like,▸▸[hh]▸▸▸▸▸▸▸ I literally wish I was dead...
resources.assets	8509	MonoBehaviour	dialogLineSets[3].dialogLines[1].dialogText	THIS▸▸▸▸▸ is why I'd rather just▸▸ fucking▸▸ lay▸▸ in▸▸ bed▸▸ all day...
resources.assets	8509	MonoBehaviour	dialogLineSets[3].dialogLines[2].dialogText	U[u]mm...▸▸▸▸▸[hh]▸▸ if that's what dating is gonna be like,▸▸▸ yeeeeahh...▸[hh]▸▸▸▸▸ I think I'll just stay single.
resources.assets	8509	MonoBehaviour	dialogLineSets[3].dialogLines[3].dialogText	[aaaahh]▸▸▸Why▸▸ is my▸▸▸ life like this...[h]
resources.assets	8509	MonoBehaviour	dialogLineSets[4].dialogLines[0].dialogText	It would appear that my recent premonitions were,▸▸▸ in fact,▸▸▸▸▸▸▸▸▸▸ correct...
resources.assets	8509	MonoBehaviour	dialogLineSets[4].dialogLines[1].dialogText	Hmmm...▸▸▸▸▸▸▸▸▸▸▸▸▸ yes,▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I feared this may have been the outcome of our date.
resources.assets	8509	MonoBehaviour	dialogLineSets[4].dialogLines[2].dialogText	I'm▸▸▸▸▸ confused...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ don't the butterfly people teach you how to do this?
resources.assets	8509	MonoBehaviour	dialogLineSets[4].dialogLines[3].dialogText	The light of hope grows dimmer with every failure...
resources.assets	8509	MonoBehaviour	dialogLineSets[5].dialogLines[0].dialogText	[ha]Whoops!▸▸▸▸▸▸▸▸▸▸ Uhhh,▸▸▸▸▸ I think that was supposed to go the other way...[hh]
resources.assets	8509	MonoBehaviour	dialogLineSets[5].dialogLines[1].dialogText	Heeeeyy![hh]▸▸▸▸▸ I thought you said we were going on a date!▸▸▸▸▸ Dates are supposed to be fun!
resources.assets	8509	MonoBehaviour	dialogLineSets[5].dialogLines[2].dialogText	That's not a very nice thing to do after inviting somebody out![hh]
resources.assets	8509	MonoBehaviour	dialogLineSets[5].dialogLines[3].dialogText	Ugh, that was super duper NOT fun!▸▸▸▸▸ Hmmpt!
resources.assets	8509	MonoBehaviour	dialogLineSets[6].dialogLines[0].dialogText	I should...▸▸▸▸▸▸▸▸ probably be getting back to the hotel now...
resources.assets	8509	MonoBehaviour	dialogLineSets[6].dialogLines[1].dialogText	Well,▸▸▸▸▸▸▸▸▸▸ that's okay...▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ there's always next time, right?
resources.assets	8509	MonoBehaviour	dialogLineSets[6].dialogLines[2].dialogText	I have to say,▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ I pictured that going much differently in my head.
resources.assets	8509	MonoBehaviour	dialogLineSets[6].dialogLines[3].dialogText	Was it something I did?▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Sorry, I was trying my best not to screw anything up!
resources.assets	8509	MonoBehaviour	dialogLineSets[7].dialogLines[0].dialogText	Uhh[hhhh]hh...▸▸▸▸▸ was that supposta happen?
resources.assets	8509	MonoBehaviour	dialogLineSets[7].dialogLines[1].dialogText	I don't get it...▸▸▸▸▸▸▸▸▸▸ weren't you tryin' NOT to do that?
resources.assets	8509	MonoBehaviour	dialogLineSets[7].dialogLines[2].dialogText	Awww,[hh]▸▸▸ don't worry!▸▸▸▸▸[hh] I meet lots of men with performance issues![s]
resources.assets	8509	MonoBehaviour	dialogLineSets[7].dialogLines[2].yuriDialogText	Awww,▸▸▸▸▸▸▸▸▸▸ don't worry!▸▸▸▸▸[hh] I meet lots of women with performance issues![s]
resources.assets	8509	MonoBehaviour	dialogLineSets[7].dialogLines[3].dialogText	Yay!▸▸▸▸▸ We did it!▸▸▸▸▸▸▸▸▸▸ R-▸▸▸▸▸right?
resources.assets	8509	MonoBehaviour	dialogLineSets[8].dialogLines[0].dialogText	I thought you said we were going on a date?▸▸▸▸▸ What the fuck kinda date was that?
resources.assets	8509	MonoBehaviour	dialogLineSets[8].dialogLines[1].dialogText	Uhhh,▸▸▸▸▸ if you're tryna impress me with THAT?▸▸▸▸▸▸▸ Ehhh...▸▸▸▸▸ no.
resources.assets	8509	MonoBehaviour	dialogLineSets[8].dialogLines[2].dialogText	Ehhh,▸▸▸▸ at this point in my life,▸▸▸▸▸▸▸ I'm used to the disappointment...
resources.assets	8509	MonoBehaviour	dialogLineSets[8].dialogLines[3].dialogText	I think I've had more fun sitting in a prison cell...
resources.assets	8509	MonoBehaviour	dialogLineSets[9].dialogLines[0].dialogText	Ughh!▸▸▸▸▸▸▸▸▸▸ If I wanted a date like that I'd just go out with my husband!
resources.assets	8509	MonoBehaviour	dialogLineSets[9].dialogLines[1].dialogText	I am▸▸ NOT▸▸ impressed...▸▸▸▸▸ not▸▸▸ impressed▸▸ at▸▸ all...
resources.assets	8509	MonoBehaviour	dialogLineSets[9].dialogLines[2].dialogText	Well I'm not sure what to make of THAT...▸▸▸▸▸▸▸▸ but, it's not good.
resources.assets	8509	MonoBehaviour	dialogLineSets[9].dialogLines[3].dialogText	If I was paying for that,▸▸ I'd be demanding a refund.
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[0].dialogText	Ohhh,▸▸▸▸▸ sweet.▸▸▸▸▸▸▸▸▸▸ What a great date.▸▸▸▸▸▸▸▸▸▸ No,▸▸▸▸▸ girls▸▸ LOVE having a terrible time!
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[1].dialogText	What's it feel like to fall on your ass like that?▸▸▸▸▸ I wouldn't know.
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[2].dialogText	Weak▸▸▸ dude...▸▸▸▸▸▸▸▸▸▸ weak.▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Come on,▸▸▸▸▸ I KNOW you can do better than that.
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[2].yuriDialogText	Weak▸▸▸ babe...▸▸▸▸▸▸▸▸▸▸ weak.▸▸▸▸▸▸▸▸▸▸▸▸▸▸▸ Come on,▸▸▸▸▸ I KNOW you can do better than that.
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[3].dialogText	Pull yourself together man!▸▸▸▸▸ You can't be out here choking like this.
resources.assets	8509	MonoBehaviour	dialogLineSets[10].dialogLines[3].yuriDialogText	Pull yourself together bitch!▸▸▸▸▸ You can't be out here choking like this.
